(success,ReturnCallback)
(getValue,GetValue)
(getLength,GetLength)
(getKey,GetKey)
(setKey,SetKey)
(setValue,SetValue)
(getSeparator,GetSeparator)
(setSeparator,SetSeparator)
(getUnit,GetUnit)
(setUnit,SetUnit)
(render,render)
(renderSync,render_sync)
(renderFile,render_file)
(renderFileSync,render_file_sync)
(libsassVersion,libsass_version)
(getR,GetR)
(getG,GetG)
(getB,GetB)
(getA,GetA)
(setR,SetR)
(setG,SetG)
(setB,SetB)
(setA,SetA)
(Number,Number)
(String,String)
(Color,Color)
(Boolean,Boolean)
(List,List)
(Map,Map)
(Null,Null)
(Error,Error)
